ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.android.chrome	p.android.settings	p.android.externalstorage	p.system	p.android.gm	p.browser.provider	p.katana	p.android.vending	p.notifier	p.android.gms	p.process.gapps	p.simulator	p.android.defcontainer	p.olauncher	p.google	p.inputmethod.latin	p.dogalize	p.gms.persistent
2018-05-11 19:32:00	863033069630348503	1.00000	13.79610	10.08406	14.96162	7.81891	8.96509	11.84788	15.59165	56.83823	51.68828	57.94197	58.59636	64.38410	70.06787	15.31635	58.48415	25.91466	4.48192	26.10768	82.36022	15.63788
2018-05-11 19:33:00	8630330696303481453	0.00000	10.91524	12.38686	5.34205	13.61642	13.58784	11.98526	8.29566	22.76799	52.49442	53.34486	79.26195	49.83519	91.94204	20.76997	91.70873	90.40815	37.80241	6.29760	3.38962	98.25093
2018-05-11 19:34:00	359043379931766965	1.00000	13.33170	10.45299	12.53651	9.79949	9.51553	13.40094	10.47655	35.67113	43.10015	58.65696	60.55593	44.16750	59.54917	51.38650	35.08249	32.48721	32.17696	48.87184	13.15450	69.76892
2018-05-11 19:35:00	8630330696303481412	1.00000	14.65376	10.72749	10.93729	15.92421	14.64999	13.78400	12.80932	45.29946	73.56868	51.11149	45.08973	35.85186	96.89908	14.55360	93.20282	75.73996	32.11561	98.56380	59.31389	36.82666
2018-05-11 19:36:00	8630330696303481933	1.00000	11.29470	10.85504	7.98939	10.33125	11.20658	15.16876	14.34259	42.52313	39.86466	50.73804	66.02919	40.91326	34.98583	61.86596	95.30149	75.60124	46.44470	20.29101	31.12224	4.22571
2018-05-11 19:37:00	8630330696303482014	0.00000	13.55662	10.91368	11.03335	17.39832	10.26137	10.31195	8.18233	50.05607	19.02755	35.52188	37.33380	56.69675	92.17712	25.02683	73.46597	69.75859	88.57101	84.90492	64.42833	44.69538
2018-05-11 19:38:00	8630330696303481925	0.00000	10.04777	12.75006	13.23876	12.96089	14.16356	14.19119	10.53533	35.07240	67.72599	28.78297	63.23859	62.05747	43.74150	32.21003	94.45428	31.74578	64.63801	30.29347	81.21024	2.23754
2018-05-11 19:39:00	8630330696303481602	1.00000	17.31258	10.39116	11.04165	7.94908	11.28669	14.14696	8.44820	67.97604	71.06425	62.86227	56.12282	57.16746	49.61489	69.75338	74.52328	43.88399	21.48847	91.26536	89.51263	20.63459
2018-05-11 19:40:00	863033069630348883	1.00000	11.75040	12.12099	12.85588	6.92629	8.93569	11.43029	14.79484	47.43934	41.54963	66.12640	53.70553	47.50431	67.25367	72.74010	75.24635	69.55729	76.78250	57.42635	16.31943	31.47864
2018-05-11 19:41:00	8630330696303481438	1.00000	11.46455	8.34921	13.67386	8.48791	10.85315	13.02948	17.55518	81.35225	54.82337	49.79555	64.07526	48.83209	21.48774	17.92893	42.60842	64.43888	52.15405	94.42843	52.59613	57.80543
2018-05-11 19:42:00	359043379931766809	1.00000	12.74241	7.50646	13.00250	10.45384	10.14435	14.76552	16.02448	49.28027	39.45275	36.55191	59.28263	49.63834	44.31221	81.35415	91.95445	96.97656	76.42450	18.20864	32.22774	76.58384
2018-05-11 19:43:00	8630330696303482436	1.00000	13.04913	10.33463	11.24890	17.22899	11.61064	12.11557	7.85636	39.11629	56.77436	45.64770	42.91915	54.25885	16.30751	75.53278	31.41463	3.41198	56.99932	64.97197	67.57224	53.16077
2018-05-11 19:44:00	359043379931766015	1.00000	14.48684	9.03642	15.61566	11.85949	9.23571	13.00325	12.64621	66.46627	88.10181	65.98645	44.37347	50.63875	98.23346	79.23859	55.11926	35.28503	3.08239	93.79344	81.45173	4.05648
2018-05-11 19:45:00	863033069630348958	1.00000	9.85842	13.34912	14.35921	10.69413	5.80576	11.21349	13.38503	59.28434	45.18020	50.88803	68.62260	37.46850	81.56335	44.26965	33.18539	3.67488	87.11868	39.59416	42.65016	0.71771
2018-05-11 19:46:00	8630330696303481792	0.00000	15.50033	15.15213	12.29764	13.27734	15.56560	13.06139	9.39574	60.68061	54.60858	66.68758	48.71427	60.79527	4.14371	34.35223	29.67125	70.04897	93.23536	82.61108	76.93682	26.68670
2018-05-11 19:47:00	8630330696303482386	0.00000	13.64403	14.41278	11.74312	11.98660	10.94326	17.54869	8.98498	58.56335	35.64329	53.48814	64.61646	35.25673	47.26273	17.91006	87.59517	82.15208	76.60524	18.93169	67.87017	41.60017
2018-05-11 19:48:00	8630330696303481560	1.00000	14.50687	8.69812	10.18566	17.15222	9.76181	12.21242	8.34251	44.02147	38.91612	61.36821	93.47424	59.60005	97.33015	30.41699	60.61345	23.27240	26.50812	79.92028	45.47742	8.71783
2018-05-11 19:49:00	8630330696303482360	0.00000	9.55955	14.86812	8.55787	13.93645	14.83646	13.15948	15.78399	51.19645	71.16232	42.85636	43.29981	50.31736	11.51134	68.77104	99.28309	19.59986	21.72298	72.54625	44.01993	89.60016
2018-05-11 19:50:00	863033069630348776	1.00000	13.83994	8.66325	11.73328	16.19595	8.36958	11.35633	11.19400	44.88852	25.44827	42.25980	58.85188	39.56209	4.08812	25.22868	87.89865	35.97060	10.62386	1.72553	96.29850	55.26774
2018-05-11 19:51:00	359043379931766304	1.00000	11.17849	13.50141	6.29445	15.22561	11.89095	13.63798	13.33558	48.74609	35.08692	39.51179	41.01982	40.33234	6.38889	38.21211	92.76953	44.05141	57.11275	8.87109	55.05193	85.86401
2018-05-11 19:52:00	3590433799317661628	1.00000	13.25476	10.41502	8.48885	14.58072	6.79299	13.64588	7.14522	53.89827	23.17086	38.14328	52.90307	61.83637	7.09703	2.73451	67.63720	16.36628	87.99378	64.53715	69.91056	81.26058
2018-05-11 19:53:00	3590433799317661628	1.00000	13.68003	8.42332	9.98190	15.22016	9.90741	13.21316	8.45271	57.75146	37.94954	68.52631	74.76665	61.94999	55.67462	6.49305	73.03528	17.78641	76.42378	78.13505	61.10106	63.96312
2018-05-11 19:54:00	8630330696303481610	0.00000	10.76171	12.84522	9.44882	11.30633	12.74606	14.24988	14.60607	36.07693	41.92211	33.53822	45.18999	40.14326	71.18653	40.40237	68.68194	93.91154	61.33640	45.52458	30.96914	15.62412
2018-05-11 19:55:00	359043379931766270	1.00000	12.40097	13.38073	9.12067	8.28655	11.42674	13.84663	11.09493	51.62425	48.90101	53.44452	58.41392	62.05693	83.99650	22.73270	14.88680	16.32006	80.91698	15.16742	56.74285	29.00218
2018-05-11 19:56:00	8630330696303481677	0.00000	12.37507	15.56050	10.53073	13.02108	14.95723	13.95882	10.08103	55.66442	52.03893	44.85231	65.27958	38.66893	57.08776	1.83658	89.52243	1.62737	70.39242	58.68319	25.05899	47.58195
2018-05-11 19:57:00	3590433799317661487	1.00000	10.82633	11.94712	13.81404	9.27424	6.39886	12.73641	14.32593	63.71809	81.37941	31.34405	82.91168	50.29706	19.30244	75.94128	6.10840	68.73794	11.31880	52.65692	71.39292	67.08997
2018-05-11 19:58:00	3590433799317661529	1.00000	12.52950	7.20265	11.80250	14.22049	9.75440	11.95960	10.03221	45.61916	55.92147	55.68374	57.58986	41.81689	11.15383	18.75380	89.09028	25.68453	3.79328	40.29665	71.05094	47.04748
2018-05-11 19:59:00	3590433799317661453	1.00000	16.36851	9.95220	14.32590	10.17665	11.74682	13.84278	10.99838	59.22331	49.98669	55.46552	70.41881	40.07478	89.72128	59.21856	9.37624	90.60623	13.47108	87.43837	99.45695	30.14988
2018-05-11 20:00:00	863033069630348081	0.00000	11.57126	10.22380	6.91962	9.59153	11.90768	14.09632	12.01738	50.48791	47.29841	41.13280	62.62254	59.44696	37.13829	60.40285	42.08003	49.76619	48.98714	7.78489	44.99839	72.93745
2018-05-11 20:01:00	8630330696303481743	0.00000	12.65057	9.82880	7.41536	12.83778	13.24123	12.72701	9.25023	41.57728	40.54733	54.17041	52.76438	49.02486	20.98674	46.65763	27.90212	76.88390	42.70697	79.77257	90.00996	26.81062
2018-05-11 20:02:00	3590433799317661354	1.00000	11.38159	12.59398	7.93253	7.75219	10.46958	13.77228	11.26063	56.47073	28.79980	67.51481	41.24972	27.74971	26.98002	23.06128	49.16529	3.29977	2.19016	45.93304	33.14677	77.06376
2018-05-11 20:03:00	8630330696303482022	1.00000	11.06882	10.01624	14.83979	9.66291	6.47767	12.28473	14.78481	46.92926	75.86874	49.17820	47.16760	66.38162	74.12027	42.61806	57.56218	90.28902	83.83109	86.85385	74.49298	76.38631
2018-05-11 20:04:00	863033069630348248	1.00000	14.09982	7.47585	14.15961	12.83303	8.79301	15.12916	13.45251	46.67669	55.10700	63.14423	55.91410	45.35061	84.33621	38.40736	29.88023	38.19158	59.66048	23.11409	11.88004	79.42434
2018-05-11 20:05:00	8630330696303481065	1.00000	11.32665	11.56103	12.31024	16.17804	9.05087	11.86148	8.62221	48.94369	38.73077	51.05072	84.81986	72.04653	73.37437	4.28560	72.56367	14.38241	83.72672	51.67910	57.67283	71.50976
2018-05-11 20:06:00	359043379931766890	1.00000	10.59096	8.73597	14.92026	13.17765	6.42158	13.64715	14.52622	24.17591	65.02383	68.48260	73.57522	43.05537	16.42187	68.81272	49.55723	74.64302	75.22896	50.87721	0.31276	88.74017
2018-05-11 20:07:00	359043379931766510	0.00000	11.85789	15.60357	8.79857	14.56656	14.81052	13.79945	14.61700	46.25133	65.49188	44.85486	41.67158	46.77655	15.50503	89.49722	21.31655	77.61914	10.35102	85.50160	97.26287	22.27894
2018-05-11 20:08:00	863033069630348677	1.00000	15.13805	8.41238	10.25412	10.56213	12.70408	15.72784	10.09842	65.91350	43.43972	40.19056	58.36204	32.55852	69.97006	11.64266	63.18192	46.62182	82.69943	83.17059	29.98552	63.03031
2018-05-11 20:09:00	863033069630348529	0.00000	9.84311	13.26431	9.89147	13.61459	14.22848	10.73649	13.22654	72.61918	39.62422	38.16062	81.50497	64.34147	62.30786	83.59921	42.83041	33.83920	13.86359	44.08331	68.65597	44.75556
2018-05-11 20:10:00	359043379931766692	1.00000	13.89031	11.45753	15.04772	9.07106	7.73676	13.38094	15.93741	42.93952	56.28597	35.80996	30.00088	49.97426	58.32395	1.37162	55.69770	66.05452	23.83866	29.97318	0.94769	23.06968
2018-05-11 20:11:00	3590433799317662436	1.00000	11.09144	9.25852	14.88023	10.92142	11.13944	9.38049	13.78629	51.86966	38.36898	45.96808	37.02164	55.88997	11.19095	78.37588	21.52601	79.95330	71.69157	23.65262	13.95514	0.02982
2018-05-11 20:12:00	8630330696303481925	0.00000	8.95569	11.96482	11.08139	13.29445	13.98266	14.60326	13.71371	55.26135	25.18192	51.18477	54.30163	72.68532	30.78632	36.10487	4.68398	17.41245	67.51716	8.68610	28.68743	99.79935
2018-05-11 20:13:00	359043379931766957	1.00000	12.90500	12.30242	7.17418	11.35779	5.44638	12.00165	8.13652	45.81597	30.54454	49.48804	49.18582	49.03844	48.59769	92.99358	25.17880	38.34862	91.72754	52.14029	11.63463	67.92513
2018-05-11 20:14:00	8630330696303481073	1.00000	13.96700	8.64976	14.84411	10.40267	10.87798	11.84753	13.19254	58.73304	30.94286	50.29251	55.45437	49.55326	30.46705	10.05452	16.88534	20.92540	35.81270	85.57293	41.33940	22.36396
2018-05-11 20:15:00	8630330696303481883	1.00000	15.33138	6.05224	13.08504	10.46574	13.29360	14.80705	14.42138	46.72121	43.83926	52.00528	56.06111	65.85773	58.71492	79.77642	86.39889	89.99136	94.06842	17.31692	93.89741	6.15644
2018-05-11 20:16:00	3590433799317661594	1.00000	12.79856	10.75231	11.10652	12.67482	8.75520	15.73286	10.00941	46.82913	38.29991	51.80969	43.10823	54.75167	16.75565	18.84214	98.93260	4.47483	77.98123	56.73787	55.28739	84.75422
2018-05-11 20:17:00	8630330696303482188	1.00000	9.44229	10.74938	12.01433	11.04916	11.28163	11.29623	10.65488	42.81457	38.53582	41.27921	31.92733	23.72844	74.73800	56.55054	78.29699	58.10154	31.10508	6.42726	2.99455	59.72061
2018-05-11 20:18:00	8630330696303481719	1.00000	13.31122	13.53849	10.89981	7.72346	8.39891	13.73160	10.55480	45.06814	70.97388	63.14729	37.31560	40.90948	34.78372	84.29543	38.92753	5.08165	46.52264	28.03658	87.56747	73.28663
2018-05-11 20:19:00	359043379931766619	1.00000	12.99258	5.69204	11.33659	11.21375	14.54695	13.69674	13.89359	65.90601	45.79896	45.45364	42.81472	65.67538	22.02705	44.68833	38.92435	26.31541	43.15780	35.21138	72.76333	52.73723
2018-05-11 20:20:00	3590433799317661883	1.00000	14.75770	12.20854	6.57663	7.16025	11.55434	15.39660	12.07604	50.01991	44.16090	40.32469	63.21988	46.59047	43.51997	96.23586	67.12011	1.51217	45.35204	13.65591	88.83426	14.10093
2018-05-11 20:21:00	8630330696303482295	1.00000	11.83660	10.90734	16.28918	9.27767	7.03451	10.73236	13.69479	34.80879	35.62087	58.76540	58.50291	39.86134	35.69939	3.02565	34.52361	53.48381	11.46910	3.27062	7.21012	88.44928
2018-05-11 20:22:00	863033069630348164	1.00000	12.67909	8.96447	8.99658	14.29984	8.35952	14.99382	13.56208	38.94219	18.34427	37.84465	68.38794	35.69716	71.03022	70.12042	37.03223	63.50320	91.28389	51.74542	57.05904	26.87507
2018-05-11 20:23:00	8630330696303482345	0.00000	15.32163	13.41440	6.18816	12.65653	4.64951	11.57106	6.27391	55.99538	60.97429	53.49477	31.77825	64.38424	6.33607	92.70834	21.23276	42.49495	86.25754	71.09586	87.50914	56.74119
2018-05-11 20:24:00	359043379931766924	1.00000	11.15444	9.62742	14.36063	11.60439	8.34482	11.79153	13.13788	51.70936	61.11475	62.57809	59.49298	16.17001	70.20885	88.01266	98.81118	12.39301	64.76122	57.13215	99.81719	80.42904
2018-05-11 20:25:00	863033069630348123	1.00000	13.04239	12.98817	11.05057	12.95528	5.64800	15.29667	8.93866	74.66579	45.89910	85.14946	32.75569	48.31037	93.91120	74.74637	3.53662	43.82800	18.70470	75.57147	10.77257	85.03183
2018-05-11 20:26:00	863033069630348008	0.00000	12.90339	15.17411	12.45811	11.65960	13.76399	14.98093	9.71788	43.06583	68.46946	48.57015	63.04042	33.52645	52.44337	78.89196	58.87742	24.12121	13.03564	7.19667	46.90813	45.12450
2018-05-11 20:27:00	863033069630348248	1.00000	18.20058	9.30417	13.49887	8.51200	14.05998	14.09993	8.75124	55.13422	53.11256	61.20278	50.59321	42.07357	59.12154	85.35220	34.12557	36.70259	0.89640	75.46036	46.61541	84.18429
2018-05-11 20:28:00	863033069630348404	1.00000	15.25935	13.79463	10.34782	13.38726	14.33832	11.69147	10.27688	50.75146	63.49240	47.71596	43.44813	36.08513	14.20975	90.44531	12.74405	93.37595	37.76313	71.33788	15.67031	40.52055
2018-05-11 20:29:00	3590433799317661008	0.00000	14.72004	16.39556	12.66067	12.98045	12.37696	15.19140	11.23063	67.25321	47.41339	44.43224	49.73206	59.43859	36.76455	3.67358	42.03548	74.44351	28.33715	29.00496	37.63498	26.33612
2018-05-11 20:30:00	8630330696303482154	1.00000	14.38593	8.81321	8.84435	14.45874	9.86021	11.74477	9.37928	56.35826	59.15956	58.78298	55.98818	66.85865	85.34575	10.50779	20.98850	10.08736	16.27590	88.81984	50.53376	24.43957
2018-05-11 20:31:00	8630330696303482147	1.00000	13.64793	8.36257	12.37736	11.24573	11.06596	14.23765	13.06992	24.27692	32.18665	36.92171	44.49734	60.08234	74.79489	0.75025	94.86971	18.13582	89.90084	75.90389	2.33491	70.13137
2018-05-11 20:32:00	359043379931766825	1.00000	14.50551	10.88488	10.70049	11.12295	10.40801	14.32969	10.74396	57.04919	31.10586	47.92335	57.33003	39.88518	38.16169	32.55642	83.20887	87.18591	92.49766	51.37929	71.61029	36.55532
2018-05-11 20:33:00	8630330696303481404	1.00000	17.42295	8.13306	11.21763	15.51750	8.05862	12.14497	12.06312	32.05494	43.10739	60.43746	58.86495	38.39640	50.28615	79.56947	80.49210	39.10400	79.04566	73.63155	49.38266	54.49164
2018-05-11 20:34:00	359043379931766080	1.00000	14.15149	7.91216	17.58969	10.91323	5.07596	16.48714	19.58611	72.42283	43.20061	33.92970	36.31239	50.38857	96.66255	81.27568	52.24506	61.11380	68.53428	30.05987	9.75995	57.69167
2018-05-11 20:35:00	359043379931766015	1.00000	13.35863	11.03831	8.28557	15.32376	11.18192	11.36070	10.15210	65.29003	35.64284	40.02717	53.57137	44.59067	29.32411	49.53138	89.36276	41.94661	33.67862	11.64616	43.10185	27.16714
2018-05-11 20:36:00	8630330696303481354	1.00000	9.98050	9.30713	14.01344	15.80915	11.24579	14.57449	10.25376	37.80549	50.96722	71.58893	40.60793	53.24178	77.38877	73.83915	76.55129	99.45240	48.47402	39.57466	26.90103	71.77598
2018-05-11 20:37:00	359043379931766817	1.00000	12.26580	12.73471	20.50722	8.16562	3.20907	11.39433	18.29545	45.17682	60.68148	51.35798	87.01216	45.83757	86.61441	7.15754	44.38234	42.23379	14.37420	32.25256	80.64899	0.27350
2018-05-11 20:38:00	359043379931766619	0.00000	15.32600	14.29222	9.90645	17.98829	16.44360	12.16061	11.75932	64.65102	61.54832	70.20738	40.84231	49.82227	25.78661	70.48554	27.96346	27.31388	39.79801	23.67172	80.95301	11.52391
2018-05-11 20:39:00	8630330696303482378	0.00000	8.54352	12.10402	13.00714	17.10350	14.59620	12.17737	12.99770	44.77021	44.93816	62.45589	56.60930	51.39433	20.05297	22.97900	85.29930	17.67820	21.42289	11.11681	9.97218	55.98507
2018-05-11 20:40:00	8630330696303481289	1.00000	13.39874	12.61015	10.16723	12.91209	6.36140	16.50326	5.52037	62.82823	58.28659	65.56751	36.18614	44.52462	88.58511	56.93690	62.87228	33.33304	19.14275	39.43645	22.06890	55.12520
2018-05-11 20:41:00	359043379931766908	1.00000	10.44175	12.81288	12.13418	14.12700	9.54983	15.00773	10.55588	37.28766	70.04486	21.54820	47.67513	63.65928	79.04279	5.78199	16.89087	52.20154	93.60474	36.26697	73.61694	41.90722
2018-05-11 20:42:00	3590433799317661628	0.00000	9.26064	13.80466	11.53076	13.12714	14.47547	11.86536	12.44726	26.40491	32.02910	55.28961	41.92542	47.38119	12.21914	90.32815	97.35803	64.15055	65.97743	86.08894	51.26483	46.54437
2018-05-11 20:43:00	359043379931766965	1.00000	15.50349	11.51661	6.81031	11.97163	9.07383	12.47154	10.36178	39.17962	70.54649	53.54663	45.89737	59.59488	7.39242	21.87108	83.11740	19.99985	75.53069	62.78306	76.59413	98.98896
2018-05-11 20:44:00	863033069630348362	0.00000	9.20557	8.13492	13.42460	13.93183	13.98978	12.36867	9.92048	44.74042	56.14682	49.28180	47.73180	57.16685	40.46416	69.05506	91.52488	48.77127	34.08276	70.30489	13.90559	70.57406
2018-05-11 20:45:00	863033069630348511	1.00000	10.23522	11.86298	13.74578	9.76421	8.01490	10.99641	14.06217	58.52648	45.05897	51.78750	66.19629	33.63964	20.44821	78.05964	3.44570	18.06533	30.89333	9.35808	33.85925	46.33608
2018-05-11 20:46:00	3590433799317662139	1.00000	14.96089	9.62250	14.94458	11.32428	8.38385	16.26310	15.23644	48.18486	45.65472	47.72870	49.22044	53.49675	70.38826	10.74654	84.15689	55.18795	96.50116	97.87564	38.07806	70.88206
2018-05-11 20:47:00	359043379931766858	0.00000	14.94614	16.16548	11.78951	11.90705	10.99417	14.86934	9.30949	35.81158	22.19345	34.72517	42.76674	48.30878	50.56386	14.54898	3.80567	61.67326	73.73481	69.72790	48.65243	96.82123
2018-05-11 20:48:00	359043379931766718	0.00000	12.87131	8.33408	10.91335	16.86444	9.52091	13.55797	7.18852	33.48321	47.25815	41.43565	45.35545	36.69712	91.98212	30.72145	59.82228	11.82483	78.39964	9.66281	10.95245	9.88902
2018-05-11 20:49:00	3590433799317661735	1.00000	12.25037	9.02111	9.03986	13.26800	10.45152	12.43145	9.27753	32.11454	51.03749	38.07254	71.90568	88.35747	96.46727	33.69595	1.27616	9.52951	68.88761	14.33865	0.23269	8.72893
2018-05-11 20:50:00	8630330696303481032	0.00000	14.25030	12.73785	10.91427	13.08812	14.13522	12.20347	11.90838	25.13192	29.19974	50.83011	58.88149	29.92290	26.96510	95.30826	43.56694	21.86229	66.28445	5.65049	22.06835	31.63125
2018-05-11 20:51:00	863033069630348818	0.00000	11.27514	11.02525	10.13962	11.97888	13.16016	16.37021	14.19832	43.24728	58.12781	62.46983	50.10250	52.46313	55.46250	47.70476	82.75957	92.54289	51.92505	8.84282	68.68527	84.34473
2018-05-11 20:52:00	8630330696303481859	1.00000	15.29304	9.55453	8.48151	15.91844	6.66793	12.94929	8.66648	44.29857	56.72173	51.53569	59.41765	58.25293	45.47497	20.89873	63.62478	66.99702	56.24270	19.26361	66.55741	82.34669
2018-05-11 20:53:00	863033069630348693	1.00000	17.53434	13.27238	11.51881	4.33108	10.60189	16.18798	14.21860	71.83149	40.13873	71.13929	70.32785	22.67175	99.83519	53.01982	58.16017	29.86004	52.96125	18.31087	40.32422	55.02039
2018-05-11 20:54:00	8630330696303482113	0.00000	8.06869	9.60919	15.43013	10.93867	14.06202	14.25491	12.56944	60.13592	40.18057	35.81492	76.91438	30.00918	65.71628	62.15751	89.57898	56.96828	16.97621	93.28283	27.65100	34.67146
2018-05-11 20:55:00	359043379931766973	1.00000	12.51340	10.10657	9.32288	14.44005	13.62984	13.97861	9.80353	32.15291	51.24450	56.41646	57.63261	38.86433	27.90219	76.75593	29.56288	84.42916	74.75887	27.07093	86.21130	69.38994
2018-05-11 20:56:00	3590433799317662410	0.00000	12.93129	18.33552	7.78742	14.35126	12.65270	14.91079	7.13711	46.39275	50.01832	28.72005	67.69222	49.49164	6.41180	40.40831	56.88268	42.81830	72.62097	26.36301	59.15604	15.05987
2018-05-11 20:57:00	359043379931766775	1.00000	18.21204	15.41811	9.37375	4.38401	12.95839	15.72191	9.13587	35.78109	29.91616	48.88093	45.64489	43.16019	81.89309	41.57467	17.84082	36.40662	33.04796	56.12405	33.08080	69.48017
2018-05-11 20:58:00	3590433799317662105	1.00000	14.69000	6.77941	11.34507	12.99808	13.20053	14.02510	11.63191	59.43682	53.88663	37.27198	50.89196	34.72971	8.11988	56.76627	1.81038	56.55266	88.18667	62.97910	58.47358	82.09889
2018-05-11 20:59:00	3590433799317661735	0.00000	12.08170	15.30112	13.45334	13.09110	14.77885	11.57696	14.16527	66.20832	48.40215	36.27391	43.81466	37.89321	93.84283	66.88641	37.07557	86.92598	86.95997	30.39310	68.74414	16.50098
2018-05-11 21:00:00	3590433799317662006	1.00000	12.94779	10.41682	17.75044	8.68904	6.73221	10.95671	16.62698	65.06857	50.25857	61.69555	64.11459	39.44677	77.19874	38.58146	6.39984	77.83218	44.62534	99.30985	42.20685	98.77875
2018-05-11 21:01:00	8630330696303482345	1.00000	11.87717	12.06538	15.34842	12.16890	6.61257	14.05849	11.72196	61.23392	30.46109	41.21281	48.66474	42.28604	29.38329	69.21699	29.26821	2.11663	29.95384	85.22853	45.11712	43.51702
2018-05-11 21:02:00	3590433799317661412	0.00000	10.06969	14.11112	9.22164	12.73142	12.38351	15.41297	14.56854	41.70716	38.90307	55.53653	32.45582	50.78811	32.05529	30.16305	16.13531	59.23703	20.87226	77.96967	97.91296	3.52135
2018-05-11 21:03:00	3590433799317661511	1.00000	10.88773	4.80599	16.54540	12.60677	11.28735	11.30783	17.77395	65.04817	59.57746	70.08577	41.19214	78.91643	93.45048	65.10456	6.41239	31.39826	4.18222	89.12584	2.14270	10.88859
2018-05-11 21:04:00	8630330696303481958	0.00000	8.39421	12.76653	10.55424	12.58507	10.56160	14.37905	13.42803	60.54017	43.51128	65.11042	63.31715	41.71648	0.34520	75.94115	58.13931	97.09001	10.19675	64.51492	57.68415	81.55173
2018-05-11 21:05:00	863033069630348651	1.00000	13.65889	11.48567	7.17296	9.89718	10.00390	14.45438	10.40559	46.36518	40.25101	39.76487	38.22690	50.45463	88.66195	26.60622	97.85614	70.48773	72.84337	91.53289	42.01846	5.09274
2018-05-11 21:06:00	359043379931766254	1.00000	9.87973	8.31317	14.22310	11.62105	8.60675	11.46176	16.15595	60.82151	64.26181	40.67374	59.38637	54.68965	84.42905	88.99376	43.07845	33.41376	2.09234	60.72899	9.70159	68.01195
2018-05-11 21:07:00	3590433799317661438	0.00000	10.82164	15.57782	8.13378	11.66225	11.33977	15.04424	16.00980	49.53929	41.19834	50.09798	61.23316	56.06829	34.71039	9.80970	97.77232	73.81239	58.17330	5.80688	14.13783	67.80978
2018-05-11 21:08:00	8630330696303481123	0.00000	8.60132	13.79195	9.46554	13.50896	15.31521	10.21092	11.83029	51.74902	59.82990	28.83529	75.69093	56.09920	19.88386	85.62588	52.52841	68.81376	44.21144	85.62079	29.81596	69.33731
2018-05-11 21:09:00	863033069630348156	1.00000	14.51306	10.15987	11.87948	7.67662	9.52613	14.81850	12.29409	31.98676	36.33113	60.97650	48.66228	63.29949	96.39555	40.63575	78.51941	75.62765	76.99827	15.83306	4.67720	0.02930
2018-05-11 21:10:00	3590433799317661248	1.00000	15.75476	9.53734	13.08739	7.98700	8.42322	12.21565	11.47564	40.10447	86.49690	60.86508	67.00694	75.06600	26.25980	27.16704	8.69876	33.96066	45.82038	29.73205	52.89518	44.93382
2018-05-11 21:11:00	3590433799317662451	1.00000	12.60732	8.44050	15.94867	10.94376	5.02730	11.23069	15.43003	66.30791	49.94016	33.09139	59.31251	47.28514	36.22206	91.14174	60.95518	70.17862	8.83122	90.98228	60.92082	74.87343
2018-05-11 21:12:00	8630330696303481180	1.00000	11.01491	7.78888	11.70419	13.03312	12.07550	14.35327	12.36331	66.83804	53.40068	33.28793	41.34337	31.14423	73.88156	81.30980	52.60836	85.03595	29.67332	11.53481	3.43555	2.79338
2018-05-11 21:13:00	359043379931766460	0.00000	14.12481	11.12341	12.27828	9.83921	14.17444	13.90823	9.26618	85.16014	33.14771	51.36468	45.91353	59.68538	6.46940	62.12644	77.59818	66.87946	38.38158	63.33909	16.22089	33.32042
2018-05-11 21:14:00	3590433799317661164	1.00000	13.34546	12.66967	13.31000	6.86475	10.23154	11.64234	12.45198	38.31082	64.62961	46.27257	39.06703	60.31680	57.36553	47.96931	29.73340	67.94690	48.23987	9.97872	58.54505	22.44925
2018-05-11 21:15:00	359043379931766130	0.00000	10.21387	15.84260	9.12649	13.29208	14.91247	10.74791	12.60845	37.72843	34.29627	49.13315	40.47827	56.61059	61.44503	8.14408	73.81619	65.14885	4.64266	89.52103	20.10507	65.19579
2018-05-11 21:16:00	359043379931766148	0.00000	7.76619	12.60051	9.98182	10.62048	11.52083	14.07898	12.49805	47.50187	35.83765	68.02655	68.47126	45.51388	78.51840	5.68960	87.50932	83.09847	76.30608	95.95443	24.22692	80.92862
2018-05-11 21:17:00	359043379931766726	1.00000	10.00121	14.94584	8.60636	10.05679	11.34174	13.90196	10.65475	43.49413	32.43767	59.65543	43.58994	52.23510	3.93418	56.42250	74.54611	18.15657	14.54444	89.07430	29.30081	44.57357
2018-05-11 21:18:00	359043379931766213	0.00000	13.09339	13.56420	10.15072	14.01846	11.85039	17.09065	8.43595	59.44049	34.32562	65.05169	57.33113	33.64636	24.74081	57.51216	26.03892	10.87018	15.51510	88.61397	78.43720	60.64365
2018-05-11 21:19:00	863033069630348842	1.00000	12.37023	15.25431	11.70122	8.43741	9.70241	13.77014	9.08842	51.35889	44.55105	53.15048	34.54784	61.61276	85.96587	81.92906	77.11538	13.14381	59.80828	2.60573	4.95414	99.70519
2018-05-11 21:20:00	8630330696303481354	1.00000	13.75540	8.83970	15.86961	17.13094	10.05086	15.06934	9.40008	58.11831	31.91404	60.33916	67.04085	60.37240	21.16412	93.47332	47.67227	56.91529	7.21907	27.76763	94.03326	28.68508
2018-05-11 21:21:00	359043379931766544	1.00000	12.90758	11.33598	16.21884	8.69543	9.21971	12.60252	15.11632	33.07875	34.18970	44.50505	51.47198	48.74339	7.62347	83.05197	84.52117	5.61157	15.33482	71.49019	47.67324	33.21744
