ts	imei	mwra	c.android.youtube	c.dogalize	c.android.chrome	c.katana	c.android.gm	c.android.vending	c.UCMobile.intl	c.UCMobile.x86	c.updateassist	c.raider
2018-05-09 20:28:00	8630330696303482402	0.00000	7.07718	11.64042	15.59313	11.25088	6.51284	0.12897	33.07919	21.02659	43.54724	55.83641
2018-05-09 20:29:00	863033069630348347	0.00000	12.01021	8.00026	11.15433	7.33034	16.43976	0.00551	16.41974	4.03117	64.96402	9.84976
2018-05-09 20:30:00	863033069630348099	0.00000	9.84123	10.55646	15.13533	9.63054	12.15461	0.18760	16.98770	62.85145	89.25836	70.21293
2018-05-09 20:31:00	8630330696303481024	1.00000	12.04469	13.79653	14.48375	12.64670	10.27814	0.00014	14.93012	77.45658	36.49091	17.40061
2018-05-09 20:32:00	3590433799317661404	1.00000	16.80949	10.64217	10.33736	10.47673	8.41348	0.00206	65.59677	98.70878	89.72943	21.89694
2018-05-09 20:33:00	3590433799317662477	0.00000	9.75415	9.89204	15.51847	12.64653	9.79904	0.05385	27.99474	10.79826	56.11268	24.85776
2018-05-09 20:34:00	359043379931766825	0.00000	10.09940	13.33158	12.49047	14.27863	6.97438	0.00631	10.53645	42.42054	95.52439	90.79167
2018-05-09 20:35:00	359043379931766452	0.00000	9.94844	11.29106	11.21132	8.34985	13.69881	0.01010	18.60382	70.76197	43.41817	64.88899
2018-05-09 20:36:00	8630330696303482246	1.00000	12.64497	5.57897	11.38811	10.38321	6.74544	0.00028	40.05784	67.25613	73.52935	2.01754
2018-05-09 20:37:00	3590433799317661248	1.00000	15.38999	14.37938	13.54455	12.41882	9.10639	0.00026	62.44382	62.92627	73.47305	4.90085
2018-05-09 20:38:00	3590433799317661537	1.00000	14.41729	9.05434	7.68195	10.70458	4.43093	0.00141	16.03324	91.32600	30.69206	66.97938
2018-05-09 20:39:00	3590433799317661768	0.00000	9.47567	9.59045	12.33161	11.43990	12.26291	0.52485	55.46287	58.94640	44.86314	84.48839
2018-05-09 20:40:00	8630330696303481909	1.00000	13.85563	9.75771	11.65790	9.33010	11.65168	0.00164	96.14650	82.23927	27.07992	36.40451
2018-05-09 20:41:00	8630330696303481297	1.00000	14.66059	12.50851	16.36549	9.61255	10.36206	0.00072	44.49325	89.58931	24.30688	25.85520
2018-05-09 20:42:00	863033069630348156	0.00000	11.48620	11.72820	13.76141	13.11393	14.05341	1.13943	52.63315	62.09253	98.90116	25.16954
2018-05-09 20:43:00	8630330696303481115	1.00000	13.10327	15.73871	18.37826	8.87388	11.15711	0.00188	54.94736	33.58449	57.66322	76.10851
2018-05-09 20:44:00	3590433799317661768	1.00000	6.84644	8.50963	14.11525	7.47702	13.66623	0.04179	92.53021	99.71484	16.30503	45.59986
2018-05-09 20:45:00	3590433799317661149	0.00000	7.16622	8.56142	15.05859	11.20139	16.10172	0.05969	30.05302	98.18022	68.88266	36.98524
2018-05-09 20:46:00	863033069630348305	0.00000	11.35366	9.08683	15.65795	12.96603	9.59239	4.56976	88.84573	49.69816	13.31686	57.12134
2018-05-09 20:47:00	8630330696303481040	1.00000	15.68752	13.08956	12.22807	13.06374	7.81969	0.00535	45.71099	41.74118	82.50862	12.49571
2018-05-09 20:48:00	359043379931766338	0.00000	8.03887	9.80926	12.82280	12.75385	7.65567	0.57049	72.72898	33.75550	5.36104	39.35632
2018-05-09 20:49:00	3590433799317661891	1.00000	13.15794	17.26084	15.95674	14.16681	11.51597	0.04186	31.05280	70.77218	59.31528	86.35412
2018-05-09 20:50:00	863033069630348131	1.00000	13.51775	8.98797	9.80274	10.84534	7.72884	0.00802	58.38980	73.55548	1.38015	36.01703
2018-05-09 20:51:00	3590433799317661305	1.00000	11.71620	11.25134	9.97742	11.50140	11.86471	0.00043	26.22772	28.33321	23.89900	52.29341
2018-05-09 20:52:00	359043379931766502	1.00000	11.63905	8.70525	8.47971	11.06325	8.12024	0.00090	82.29497	61.05696	40.69228	24.41106
2018-05-09 20:53:00	359043379931766577	1.00000	13.11426	10.49606	12.73332	9.82622	13.50795	0.00760	49.40132	37.10294	64.32614	47.84159
2018-05-09 20:54:00	863033069630348032	0.00000	8.52988	8.96845	11.89354	12.43064	10.47663	0.02430	38.95839	94.43496	97.98017	41.74340
2018-05-09 20:55:00	359043379931766197	0.00000	9.23790	7.12538	14.48587	14.02508	11.99192	0.32805	60.26150	75.67259	68.09588	91.32161
2018-05-09 20:56:00	8630330696303481453	1.00000	15.04892	11.77627	13.74765	11.66036	13.57685	0.00981	76.81275	72.07602	44.47426	45.53630
2018-05-09 20:57:00	3590433799317662279	1.00000	14.02727	8.99294	7.00208	9.40803	4.71307	0.00011	36.74153	85.45565	31.74735	71.78968
2018-05-09 20:58:00	8630330696303481743	0.00000	7.66618	9.22248	15.03904	12.20004	14.96895	0.01173	49.86189	22.15333	41.71540	65.16106
2018-05-09 20:59:00	8630330696303481370	1.00000	16.86294	16.87064	13.40872	10.47395	4.11936	0.03912	70.04237	57.79992	9.40993	95.92894
2018-05-09 21:00:00	3590433799317662352	0.00000	9.12032	8.99928	14.53537	12.08924	10.91383	0.24230	12.43573	81.90950	51.48027	0.27789
2018-05-09 21:01:00	3590433799317661461	0.00000	8.03449	8.95762	12.30106	6.99978	14.66858	0.00615	61.37356	1.22643	24.66376	6.17429
2018-05-09 21:02:00	3590433799317661958	1.00000	12.12066	10.22260	8.78332	11.11531	9.41833	0.00265	15.76635	11.00552	97.52741	94.75875
2018-05-09 21:03:00	863033069630348784	1.00000	10.91726	8.66279	5.12506	10.89271	6.88709	0.00028	67.37244	78.04435	31.59994	12.07132
2018-05-09 21:04:00	3590433799317662295	1.00000	15.10058	12.65495	14.39980	10.82581	11.11552	0.00260	60.78516	3.71883	64.80332	53.30203
2018-05-09 21:05:00	3590433799317662055	1.00000	11.79343	13.24347	14.20389	12.35950	11.63360	0.00123	58.84759	14.00825	31.31457	91.83324
2018-05-09 21:06:00	8630330696303482014	0.00000	9.74092	8.65441	13.46907	11.80606	10.90396	0.06007	69.18685	99.08767	51.10067	21.55510
2018-05-09 21:07:00	3590433799317662204	0.00000	11.87964	10.55039	10.94273	11.31600	12.02714	0.35611	41.42346	64.48220	43.51046	13.55390
2018-05-09 21:08:00	863033069630348107	1.00000	12.85177	9.19619	11.79470	11.28455	11.63176	0.00201	21.92426	18.74883	22.12098	49.88207
2018-05-09 21:09:00	3590433799317662360	1.00000	13.24245	10.83135	9.01823	13.52264	10.45925	0.02086	4.85312	42.48424	31.77588	66.00078
2018-05-09 21:10:00	359043379931766049	0.00000	8.01844	10.53367	16.99854	10.08647	7.58505	0.00203	91.97789	80.72444	80.82896	91.29258
2018-05-09 21:11:00	8630330696303481560	1.00000	13.78757	11.89314	14.72680	14.06436	8.99841	0.00015	26.20373	49.42547	98.63519	67.09236
2018-05-09 21:12:00	863033069630348529	1.00000	16.44235	17.48905	14.84090	12.35873	8.94436	0.01505	83.37954	85.31556	6.65923	64.24805
2018-05-09 21:13:00	359043379931766510	0.00000	11.04424	8.99960	14.34392	8.06192	12.16599	0.01028	78.71249	14.25916	90.75862	30.23101
2018-05-09 21:14:00	3590433799317661966	1.00000	14.80445	13.56032	13.28463	11.20918	10.92171	0.00792	85.76814	98.41191	88.24375	15.59058
2018-05-09 21:15:00	3590433799317662246	1.00000	9.44669	14.47739	16.81428	11.08883	13.22739	0.00065	77.95961	85.23196	18.02320	7.77771
2018-05-09 21:16:00	3590433799317662261	1.00000	14.90635	10.58200	9.01718	9.65360	7.88290	0.00014	44.36529	67.64691	76.07112	32.16387
2018-05-09 21:17:00	359043379931766353	1.00000	12.94433	12.85571	13.33971	13.01090	8.77151	0.00309	3.27673	79.67561	40.06013	52.38019
2018-05-09 21:18:00	863033069630348222	1.00000	12.93593	14.40876	13.07317	14.70652	8.03976	0.00293	88.30412	45.16485	86.52570	98.65237
2018-05-09 21:19:00	359043379931766932	1.00000	15.18771	14.20427	13.57004	14.31278	9.62952	0.00082	62.38808	73.44199	65.64907	96.21052
2018-05-09 21:20:00	3590433799317662055	1.00000	10.32814	10.18812	17.56051	13.84180	9.48045	0.04805	50.60923	6.16485	49.71489	57.45999
2018-05-09 21:21:00	863033069630348776	1.00000	13.11596	17.53328	16.06719	11.06026	9.97103	0.00058	31.69113	55.54141	97.50150	13.98692
2018-05-09 21:22:00	3590433799317661503	1.00000	13.91865	7.53676	8.70302	7.97917	10.30939	0.00126	44.79473	60.24127	32.62615	17.39704
2018-05-09 21:23:00	359043379931766601	1.00000	12.93506	11.29702	15.77380	14.83943	10.20306	0.00639	23.56368	50.69538	16.00640	46.71918
2018-05-09 21:24:00	3590433799317662493	1.00000	15.19352	12.33605	14.45100	12.97054	6.93567	0.00021	97.79813	48.27133	83.41357	63.31259
2018-05-09 21:25:00	8630330696303482444	1.00000	14.54656	10.77985	8.96586	10.18485	8.42466	0.01108	47.54589	38.36343	36.43438	9.04723
2018-05-09 21:26:00	359043379931766114	0.00000	9.45176	10.81140	15.95209	15.27082	6.83497	0.49169	48.12242	79.08182	78.63859	32.14039
2018-05-09 21:27:00	3590433799317661362	1.00000	12.55285	7.01696	11.05635	8.69363	8.19072	0.00009	54.53443	49.52175	52.60889	88.29892
2018-05-09 21:28:00	8630330696303481677	1.00000	14.32811	11.92616	5.66833	10.90457	8.71655	0.00087	62.27818	25.28158	4.64778	95.22616
2018-05-09 21:29:00	8630330696303482170	0.00000	9.20753	9.21945	13.90518	11.32658	13.89412	0.00130	28.80234	42.54966	78.09107	97.72162
2018-05-09 21:30:00	8630330696303481016	0.00000	9.85501	10.94397	13.67994	8.24125	12.71209	0.31609	35.07096	51.50303	32.36200	62.30538
2018-05-09 21:31:00	359043379931766635	1.00000	11.01966	10.23934	11.60267	11.00715	12.53930	0.00620	42.93432	57.22980	36.69415	32.92499
2018-05-09 21:32:00	863033069630348875	1.00000	17.31282	10.10998	11.39839	8.15663	8.71682	0.00095	46.16837	80.35299	94.56957	29.54585
2018-05-09 21:33:00	3590433799317661909	0.00000	10.19407	11.67352	13.45138	11.93419	12.63737	0.00268	5.96892	28.21957	26.27871	40.74205
2018-05-09 21:34:00	3590433799317662436	1.00000	14.86641	16.22381	14.30038	11.37688	11.51054	0.00024	60.33536	74.33648	48.39232	41.25950
2018-05-09 21:35:00	3590433799317661115	1.00000	14.26039	10.97981	8.84928	12.49968	7.53602	0.02870	31.55421	27.53545	25.62028	65.67030
2018-05-09 21:36:00	3590433799317661339	1.00000	14.02892	13.31490	16.34780	12.58449	9.88687	0.00595	37.55101	17.96086	96.91431	63.33338
2018-05-09 21:37:00	359043379931766106	1.00000	11.30107	10.27524	11.65656	11.57812	9.46819	0.00010	56.87020	16.24037	11.59770	63.33064
2018-05-09 21:38:00	3590433799317661214	1.00000	12.32171	12.26865	12.64680	11.82005	8.21367	0.00023	53.40243	41.73879	62.85351	8.07580
2018-05-09 21:39:00	3590433799317661396	1.00000	10.32471	13.25408	12.95827	13.00495	11.52913	0.00004	44.20561	53.90012	88.34932	98.22224
2018-05-09 21:40:00	359043379931766262	0.00000	9.88217	10.02736	11.97657	13.73491	10.30126	0.33113	41.55900	55.44392	22.29835	35.86138
2018-05-09 21:41:00	863033069630348545	0.00000	8.30612	13.37336	12.76315	10.93651	5.32715	0.34545	85.17688	8.65996	55.20017	22.69734
2018-05-09 21:42:00	3590433799317661271	0.00000	10.79404	14.35834	14.48401	11.06250	13.21865	0.00042	92.85736	95.33618	32.64210	89.97525
2018-05-09 21:43:00	863033069630348305	1.00000	15.41092	12.72156	12.43152	13.16344	8.21036	0.00971	70.27297	35.67207	68.56854	0.03692
2018-05-09 21:44:00	8630330696303481016	1.00000	12.49777	10.88955	10.29637	11.48184	9.84221	0.00310	99.57371	79.25639	16.50667	93.70596
2018-05-09 21:45:00	863033069630348842	1.00000	9.36862	13.60945	13.97862	14.76266	11.46007	0.00016	40.58341	2.53967	14.45307	60.68483
2018-05-09 21:46:00	359043379931766254	0.00000	3.96595	9.63532	15.29995	9.27251	14.79301	0.00296	7.17662	27.65124	81.84883	26.84500
2018-05-09 21:47:00	8630330696303482006	0.00000	10.12530	8.19135	11.95589	13.30729	12.99819	0.00323	6.93998	10.63149	57.37513	60.97779
2018-05-09 21:48:00	8630330696303481388	1.00000	14.26362	16.69282	13.88785	12.59617	8.97575	0.00046	1.31480	91.23087	83.43465	84.13284
2018-05-09 21:49:00	863033069630348172	0.00000	12.18604	7.76315	13.38087	8.39638	14.51484	1.27572	9.46879	18.47888	94.82084	75.32830
2018-05-09 21:50:00	3590433799317661479	1.00000	14.17126	11.03845	11.00440	10.03736	12.47555	0.01554	88.93125	81.86023	28.90157	80.01311
2018-05-09 21:51:00	359043379931766338	1.00000	15.82517	15.07574	14.15225	16.70030	6.45408	0.04858	94.04692	52.62832	88.08253	67.90911
2018-05-09 21:52:00	3590433799317662329	1.00000	18.10218	16.65026	14.23290	13.92000	9.75060	0.00011	7.16288	79.47900	28.10347	13.78543
2018-05-09 21:53:00	3590433799317661370	1.00000	15.84792	15.93191	13.88975	12.95145	11.23171	0.07416	80.39272	24.43463	82.77654	79.92892
2018-05-09 21:54:00	8630330696303481768	0.00000	13.94532	8.92069	8.90954	10.59621	10.08304	0.00190	57.27852	66.83741	1.83280	36.42540
2018-05-09 21:55:00	359043379931766858	1.00000	16.60497	14.40912	14.33922	9.75449	9.82770	0.02741	12.18806	97.81125	87.26793	8.36656
2018-05-09 21:56:00	359043379931766221	0.00000	8.09645	8.60717	16.41265	7.61566	14.38799	0.13510	16.57030	64.87828	86.80426	57.38955
2018-05-09 21:57:00	8630330696303481073	1.00000	13.23719	7.76415	9.77584	7.39502	11.05533	0.00047	39.68945	53.90146	51.62971	26.28816
2018-05-09 21:58:00	8630330696303481503	1.00000	12.24099	11.99772	11.51072	10.85303	12.94397	0.00013	26.47109	16.50620	88.55478	12.46332
2018-05-09 21:59:00	3590433799317661214	0.00000	10.52787	10.12312	11.86943	15.06164	9.55865	0.35171	85.45013	93.82174	5.91264	94.27906
2018-05-09 22:00:00	3590433799317662147	1.00000	14.71808	16.32381	14.00262	14.43689	8.10108	0.00039	0.75615	8.16814	57.80602	93.42333
2018-05-09 22:01:00	3590433799317661396	1.00000	13.83726	11.75251	14.21425	8.45994	14.01587	0.00029	0.20819	39.74830	90.68425	63.27556
2018-05-09 22:02:00	359043379931766510	0.00000	10.05026	7.25353	12.78512	8.31702	13.36613	0.02766	51.17993	2.82482	50.29905	26.61041
2018-05-09 22:03:00	3590433799317661446	0.00000	11.34850	11.99564	16.15568	13.55004	12.81675	0.33522	9.28689	95.04563	53.23183	93.11683
2018-05-09 22:04:00	863033069630348065	1.00000	10.69513	10.55376	8.45198	9.65512	11.51085	0.00018	64.88979	59.63282	40.04899	62.92462
2018-05-09 22:05:00	3590433799317661891	0.00000	8.62062	9.96595	13.24423	12.89863	8.54628	0.06235	70.14224	94.53861	42.79636	90.58331
2018-05-09 22:06:00	8630330696303481198	1.00000	16.83837	12.13111	10.94129	13.88767	6.62325	0.00297	98.31562	81.08623	40.18738	95.12604
2018-05-09 22:07:00	3590433799317661693	1.00000	16.49734	9.22193	11.02983	8.08322	9.31313	0.00132	97.17861	93.32333	98.53122	53.76507
2018-05-09 22:08:00	863033069630348784	1.00000	15.64426	12.69910	11.04752	12.30266	11.47553	0.01441	2.10703	67.82309	41.05647	65.80506
2018-05-09 22:09:00	8630330696303481321	1.00000	9.92650	10.04552	9.11857	9.66260	11.09059	0.00012	4.58345	19.52398	64.66244	29.15628
2018-05-09 22:10:00	3590433799317662147	1.00000	12.34578	9.82265	7.54032	7.15575	8.71340	0.00018	29.01328	69.12776	64.14894	10.89755
2018-05-09 22:11:00	3590433799317662402	1.00000	14.32839	16.04123	12.88176	10.88541	9.85590	0.00094	84.62198	15.99258	80.68392	87.75348
2018-05-09 22:12:00	3590433799317661685	1.00000	8.57464	6.34369	15.09255	10.28050	13.78099	0.02196	21.48855	90.92347	87.78905	55.64625
2018-05-09 22:13:00	8630330696303482246	0.00000	7.98333	7.77448	15.42660	9.43153	13.24875	0.01148	69.14000	11.60490	37.75742	0.18278
2018-05-09 22:14:00	359043379931766379	1.00000	17.96411	9.52141	14.37056	6.51221	12.63809	0.01207	27.18826	21.59063	9.53879	83.29425
2018-05-09 22:15:00	8630330696303481172	1.00000	15.47757	13.05623	10.97904	14.32677	7.86965	0.00948	70.22996	59.56478	24.62496	42.25823
2018-05-09 22:16:00	3590433799317661578	1.00000	13.30541	7.98006	8.38512	10.21990	8.75425	0.00039	72.41896	89.78050	18.06659	93.31667
2018-05-09 22:17:00	359043379931766106	1.00000	16.32360	8.21528	11.83093	6.95919	9.59233	0.00099	64.24610	34.32822	63.24183	27.15362
2018-05-09 22:18:00	3590433799317662246	1.00000	15.93797	14.39579	12.74789	13.90649	6.73423	0.01992	51.97418	76.30086	0.80261	56.38905
2018-05-09 22:19:00	863033069630348248	0.00000	11.04549	9.53778	14.24917	11.91087	12.02067	0.02958	94.47579	16.37931	18.61473	82.84794
2018-05-09 22:20:00	863033069630348370	0.00000	9.44559	10.22530	14.03663	12.23094	9.35360	0.00129	34.00419	22.78651	44.35609	70.16529
2018-05-09 22:21:00	863033069630348792	1.00000	12.57571	13.96103	14.33503	12.50781	9.77875	0.00260	26.19446	31.44243	27.07519	23.69488
2018-05-09 22:22:00	863033069630348164	0.00000	8.24200	10.17082	15.39390	12.36743	9.24479	0.43690	16.16209	20.96808	64.80874	9.20909
2018-05-09 22:23:00	863033069630348248	0.00000	12.22039	12.04258	16.64135	12.44587	11.79590	0.18539	81.60807	92.90936	70.05456	38.88458
2018-05-09 22:24:00	8630330696303481362	0.00000	11.90341	11.24342	12.08464	14.10322	10.02206	0.29894	18.20059	80.96865	20.97265	28.05344
2018-05-09 22:25:00	8630330696303481107	1.00000	13.20841	9.80532	12.02144	16.65779	9.41376	0.00616	25.10941	95.48482	57.74220	93.91605
2018-05-09 22:26:00	8630330696303481222	1.00000	15.29371	8.90639	11.00908	9.80820	9.09612	0.00490	25.56908	77.60961	30.52597	18.83685
2018-05-09 22:27:00	3590433799317661057	1.00000	12.62071	8.54673	9.74250	10.77436	7.91066	0.00004	15.36054	86.39889	9.61342	65.99909
2018-05-09 22:28:00	359043379931766593	1.00000	15.68657	14.62159	15.44885	9.91158	8.04077	0.00037	17.62872	59.31356	52.60841	29.70164
2018-05-09 22:29:00	863033069630348255	1.00000	14.61069	14.40447	12.00851	11.88351	8.99011	0.00030	71.96593	34.89650	74.30066	10.44942
2018-05-09 22:30:00	863033069630348594	0.00000	15.45064	14.03752	13.28144	14.77065	12.12085	0.07845	82.00961	32.50899	44.99709	41.99053
2018-05-09 22:31:00	8630330696303482105	1.00000	11.99900	11.17077	12.01059	13.83620	10.88396	0.00010	47.33094	10.80829	96.61649	21.79980
2018-05-09 22:32:00	8630330696303481115	0.00000	12.71131	9.15806	9.14136	18.26405	10.26399	0.00783	17.44099	35.98289	98.23250	4.73638
2018-05-09 22:33:00	359043379931766643	1.00000	12.70829	6.37054	8.77431	8.89799	8.13254	0.00286	57.34321	5.80542	41.49510	83.53528
2018-05-09 22:34:00	8630330696303482071	0.00000	5.72099	10.84873	17.40124	9.86431	5.56381	0.00572	8.52692	17.03294	80.15439	22.67400
2018-05-09 22:35:00	359043379931766205	0.00000	11.19725	10.59492	12.43621	16.52264	7.46125	0.13770	50.69682	24.30669	49.96608	55.53714
2018-05-09 22:36:00	3590433799317661636	1.00000	15.03193	9.57084	9.98834	9.44647	7.36384	0.00052	55.77285	94.47253	37.34526	80.65871
2018-05-09 22:37:00	3590433799317662105	0.00000	8.09226	10.16855	12.31853	8.67918	14.45223	0.26181	33.25123	18.49727	70.02715	71.91258
2018-05-09 22:38:00	359043379931766932	1.00000	14.64943	13.82216	11.82608	14.14243	5.78441	0.00121	28.69281	60.98075	35.50234	15.34242
2018-05-09 22:39:00	8630330696303481495	0.00000	6.61626	8.74424	18.07680	12.33446	12.93732	0.00388	66.76914	92.55778	8.26977	53.27278
2018-05-09 22:40:00	8630330696303481305	0.00000	10.05850	7.09765	10.59462	8.72441	13.16192	0.11264	79.56841	12.88273	36.96672	74.98403
2018-05-09 22:41:00	3590433799317661792	0.00000	8.12460	7.52779	14.56630	10.53318	12.56443	0.03702	26.82759	25.32607	21.23331	39.51542
2018-05-09 22:42:00	359043379931766007	1.00000	9.97733	10.62042	16.67710	15.44370	10.17372	0.01085	0.42548	9.99344	98.24718	69.51971
2018-05-09 22:43:00	863033069630348008	1.00000	16.12905	16.65224	16.32613	13.35670	7.47285	0.00957	26.02192	37.87111	99.05028	98.38088
2018-05-09 22:44:00	359043379931766072	1.00000	12.41257	10.54222	11.25359	16.45433	11.28934	0.07487	41.38297	76.09147	74.60450	13.35773
2018-05-09 22:45:00	8630330696303481800	0.00000	7.71095	11.20534	15.20470	11.08640	14.51275	0.03976	4.25765	94.79262	0.42818	23.27882
2018-05-09 22:46:00	8630330696303482469	1.00000	9.82370	7.18906	7.24389	7.40798	8.23494	0.00043	24.35162	23.01768	27.98062	83.84044
2018-05-09 22:47:00	359043379931766445	1.00000	11.96915	16.58599	15.16383	10.43235	13.19522	0.00095	28.05255	14.94287	95.59754	48.35652
2018-05-09 22:48:00	3590433799317661453	1.00000	15.47743	6.89287	9.83751	6.76957	6.71578	0.00042	10.68903	75.04491	89.61432	59.94909
2018-05-09 22:49:00	359043379931766379	0.00000	10.09532	8.08853	12.48614	14.35922	8.90461	0.05142	27.52162	18.89426	4.65412	59.20957
2018-05-09 22:50:00	863033069630348370	0.00000	11.25974	11.07628	12.24457	14.31204	8.21608	0.00319	72.92912	67.46254	25.78243	4.02597
2018-05-09 22:51:00	359043379931766528	0.00000	11.50278	8.44247	12.95977	8.01769	13.25341	0.00624	0.37843	12.91969	43.89571	41.68175
2018-05-09 22:52:00	3590433799317662162	1.00000	11.86172	13.70110	15.59564	9.61636	10.77249	0.00007	82.76732	39.14946	85.81687	83.69300
2018-05-09 22:53:00	863033069630348172	1.00000	15.54910	9.79569	9.34560	8.78415	6.99565	0.00522	6.17248	35.40370	41.71552	4.95599
2018-05-09 22:54:00	8630330696303481313	0.00000	7.68839	8.30885	13.73411	9.24020	13.30000	0.08526	66.37187	46.39940	76.45826	54.37314
2018-05-09 22:55:00	3590433799317661792	1.00000	15.20682	12.93132	13.64985	10.74492	9.49662	0.00107	27.15564	25.21958	31.07007	61.55497
2018-05-09 22:56:00	863033069630348289	1.00000	12.57014	9.42510	10.10390	10.48613	9.88695	0.00140	76.99053	24.20205	49.81313	41.57309
2018-05-09 22:57:00	359043379931766064	1.00000	14.30337	10.59508	10.50939	9.58277	10.33767	0.00223	87.45235	13.31741	86.28029	53.00766
2018-05-09 22:58:00	359043379931766429	1.00000	12.58806	14.65468	12.23491	13.01091	9.99761	0.00103	37.36778	43.75224	27.49578	31.44633
2018-05-09 22:59:00	359043379931766890	1.00000	14.02075	12.53339	14.20562	11.76555	8.49430	0.00432	3.12440	2.56941	74.95842	83.33863
2018-05-09 23:00:00	359043379931766676	1.00000	12.40607	7.24923	10.48694	9.83853	11.52792	0.00052	60.89979	14.81775	75.26529	40.83020
2018-05-09 23:01:00	3590433799317661719	0.00000	7.96829	8.93382	14.12881	11.01933	12.09275	0.13649	70.39982	40.91762	81.10248	56.45273
2018-05-09 23:02:00	8630330696303482055	0.00000	12.93395	12.19494	12.84126	12.71982	11.88552	0.02104	83.59411	55.02427	75.53040	44.76791
2018-05-09 23:03:00	863033069630348255	0.00000	9.51294	9.58903	11.38951	7.46279	14.50858	0.00634	35.11545	90.49152	2.12815	21.34519
2018-05-09 23:04:00	3590433799317662394	1.00000	12.74693	10.66854	6.89530	13.09720	7.40035	0.00084	89.42434	83.08849	19.91062	64.80709
2018-05-09 23:05:00	359043379931766577	0.00000	8.83554	9.83460	13.26533	12.25707	13.11430	0.07083	66.23244	66.00300	63.43610	23.12902
2018-05-09 23:06:00	863033069630348073	1.00000	11.77940	13.01268	12.88587	14.13562	9.44057	0.00034	30.00469	60.82837	78.06262	26.20828
2018-05-09 23:07:00	863033069630348552	1.00000	14.51639	8.95942	7.61721	7.64421	5.59958	0.00024	89.43698	62.07921	31.76156	20.55458
2018-05-09 23:08:00	3590433799317661255	1.00000	9.25658	11.48389	16.09794	11.33280	7.91088	0.00456	96.17420	37.54590	8.32312	68.61776
2018-05-09 23:09:00	359043379931766486	1.00000	14.70967	14.63534	14.55195	16.33975	9.19399	0.01234	27.95152	73.60812	74.29001	58.00207
2018-05-09 23:10:00	863033069630348677	1.00000	11.95485	9.09865	10.52944	15.87083	10.44768	0.00425	22.02518	28.12942	58.26223	45.04947
2018-05-09 23:11:00	3590433799317661206	0.00000	10.01607	12.05659	14.06055	13.36641	7.92187	0.10392	61.72749	98.20709	93.32894	6.97673
2018-05-09 23:12:00	8630330696303482139	1.00000	13.49061	10.90826	11.11679	15.00259	9.92483	0.01009	69.47002	56.76290	42.60423	59.61160
2018-05-09 23:13:00	3590433799317661016	0.00000	10.28758	7.90883	14.31071	13.18222	11.25348	0.00152	73.07413	12.16132	35.52461	2.42719
2018-05-09 23:14:00	359043379931766775	1.00000	11.37794	12.48555	9.96667	11.11012	12.03853	0.00009	53.56866	18.59755	8.35382	62.24450
2018-05-09 23:15:00	8630330696303482493	1.00000	14.22876	9.37296	8.71098	7.97762	12.13260	0.01367	60.80665	94.17426	9.55513	68.89909
2018-05-09 23:16:00	8630330696303481420	0.00000	16.81668	14.51666	13.26965	14.53087	9.91463	0.00795	51.79734	14.39377	42.25688	99.63794
2018-05-09 23:17:00	8630330696303482014	0.00000	12.33985	9.83176	9.25032	16.63540	9.19485	0.21368	39.65092	89.48674	32.83108	38.83449
2018-05-09 23:18:00	359043379931766346	1.00000	12.70013	9.96961	11.11741	7.86379	10.85150	0.00055	47.17089	62.75082	10.10702	67.01829
2018-05-09 23:19:00	3590433799317661420	1.00000	13.03859	5.42142	4.06413	8.86950	4.03022	0.00107	86.40384	15.08497	25.36505	28.75958
2018-05-09 23:20:00	359043379931766122	0.00000	12.89963	8.66463	7.53881	9.62397	7.43284	0.00294	56.89706	9.72793	6.11287	40.19352
2018-05-09 23:21:00	863033069630348586	1.00000	12.40884	13.29842	15.01031	8.92958	9.32758	0.00008	56.90318	56.72734	31.68494	95.61756
2018-05-09 23:22:00	3590433799317661990	0.00000	11.01278	10.64223	11.59425	15.11974	8.79406	0.70964	44.64645	96.02010	2.27368	55.08333
2018-05-09 23:23:00	3590433799317662220	1.00000	11.82528	16.09175	13.72123	13.25711	8.14903	0.00012	97.45686	24.46461	62.81876	54.91539
2018-05-09 23:24:00	8630330696303481446	0.00000	8.81642	11.49603	15.63895	12.00200	8.54569	0.02542	47.05254	97.81380	95.31579	21.38543
2018-05-09 23:25:00	8630330696303481552	1.00000	15.16539	16.84178	15.34931	11.49824	8.19909	0.01024	31.54082	7.53699	97.14709	80.82231
2018-05-09 23:26:00	8630330696303481156	1.00000	13.12375	7.41742	7.91346	10.24132	5.05476	0.00028	92.31056	94.25341	38.15312	44.99858
2018-05-09 23:27:00	359043379931766932	1.00000	13.79784	12.12210	12.34987	12.70607	11.55407	0.00367	2.93209	51.95945	61.41935	18.63830
2018-05-09 23:28:00	8630330696303482121	1.00000	15.86452	13.91849	13.42340	15.31318	13.30505	0.44200	47.61432	90.85846	39.32997	44.94533
2018-05-09 23:29:00	863033069630348206	1.00000	14.82514	13.25308	15.41411	10.78017	10.12784	0.00138	78.74566	82.14906	29.60864	49.65920
2018-05-09 23:30:00	8630330696303481719	1.00000	14.18702	11.06454	10.42257	10.23757	12.84410	0.04879	62.90336	39.94595	0.65548	10.91693
2018-05-09 23:31:00	359043379931766510	0.00000	7.04433	9.12920	15.74835	6.65928	17.50830	0.09695	72.37232	49.48694	45.81455	76.69798
